x,y,z
0.360946, -0.0415647, -1.36056
0.361397, -0.0426372, -1.36561
0.36188, -0.0437331, -1.37063
0.362394, -0.044852, -1.37563
0.362938, -0.0459935, -1.3806
0.363514, -0.0471573, -1.38554
0.364119, -0.0483428, -1.39046
0.364754, -0.0495498, -1.39536
0.365417, -0.0507778, -1.40023
0.36611, -0.0520265, -1.40507
0.366831, -0.0532954, -1.40989
0.36758, -0.0545843, -1.41468
0.368356, -0.0558927, -1.41944
0.36916, -0.0572202, -1.42417
0.36999, -0.0585666, -1.42888
0.370846, -0.0599314, -1.43357
0.371729, -0.0613143, -1.43822
0.372637, -0.062715, -1.44285
0.37357, -0.064133, -1.44745
0.374528, -0.0655682, -1.45202
0.37551, -0.06702, -1.45657
0.376516, -0.0684883, -1.46109
0.377546, -0.0699726, -1.46557
0.3786, -0.0714726, -1.47004
0.379676, -0.0729881, -1.47447
0.380774, -0.0745187, -1.47887
0.381895, -0.0760641, -1.48325
0.383038, -0.077624, -1.4876
0.384202, -0.079198, -1.49192
0.385388, -0.080786, -1.49621
0.386594, -0.0823876, -1.50047
0.387821, -0.0840024, -1.50471
0.389068, -0.0856303, -1.50891
0.390335, -0.087271, -1.51309
0.391621, -0.0889241, -1.51724
0.392926, -0.0905894, -1.52136
0.394251, -0.0922666, -1.52545
0.395594, -0.0939554, -1.52952
0.396955, -0.0956557, -1.53355
0.398334, -0.0973671, -1.53756
0.399731, -0.0990894, -1.54154
0.401145, -0.100822, -1.54549
0.402576, -0.102566, -1.54941
0.404024, -0.104319, -1.5533
0.405488, -0.106082, -1.55716
0.406969, -0.107855, -1.561
0.408465, -0.109638, -1.56481
0.409978, -0.111429, -1.56859
0.411505, -0.11323, -1.57234
0.413048, -0.115039, -1.57606
0.414605, -0.116857, -1.57975
0.416177, -0.118683, -1.58342
0.417764, -0.120518, -1.58705
0.419364, -0.12236, -1.59066
0.420978, -0.12421, -1.59424
0.422606, -0.126067, -1.5978
0.424247, -0.127932, -1.60132
0.425901, -0.129803, -1.60482
0.427568, -0.131682, -1.60828
0.429248, -0.133567, -1.61173
0.43094, -0.135459, -1.61514
0.432644, -0.137357, -1.61852
0.43436, -0.139262, -1.62188
0.436088, -0.141172, -1.62521
0.437827, -0.143088, -1.62851
0.439578, -0.14501, -1.63179
0.44134, -0.146937, -1.63504
0.443112, -0.148869, -1.63826
0.444895, -0.150807, -1.64145
0.446689, -0.152749, -1.64462
0.448492, -0.154696, -1.64775
0.450306, -0.156648, -1.65087
0.452129, -0.158604, -1.65395
0.453963, -0.160565, -1.65701
0.455805, -0.16253, -1.66004
0.457657, -0.164498, -1.66304
0.459518, -0.166471, -1.66602
0.461387, -0.168447, -1.66897
0.463266, -0.170427, -1.67189
0.465153, -0.17241, -1.67479
0.467048, -0.174397, -1.67766
0.468951, -0.176386, -1.68051
0.470863, -0.178379, -1.68333
0.472782, -0.180374, -1.68612
0.474709, -0.182373, -1.68889
0.476643, -0.184373, -1.69163
0.478585, -0.186377, -1.69434
0.480534, -0.188382, -1.69703
0.482489, -0.19039, -1.69969
0.484452, -0.1924, -1.70233
0.486421, -0.194412, -1.70494
0.488397, -0.196426, -1.70753
0.490379, -0.198442, -1.71009
0.492367, -0.200459, -1.71263
0.494362, -0.202477, -1.71514
0.496362, -0.204498, -1.71762
0.498368, -0.206519, -1.72008
0.50038, -0.208541, -1.72252
0.502397, -0.210565, -1.72493
0.50442, -0.21259, -1.72731
0.506448, -0.214615, -1.72967
0.50848, -0.216641, -1.73201
0.510518, -0.218668, -1.73432
0.512561, -0.220695, -1.73661
0.514608, -0.222723, -1.73887
0.51666, -0.224751, -1.74111
0.518716, -0.226779, -1.74332
0.520777, -0.228808, -1.74551
0.522842, -0.230836, -1.74768
0.52491, -0.232865, -1.74982
0.526983, -0.234893, -1.75194
0.529059, -0.236921, -1.75403
0.53114, -0.238949, -1.7561
0.533223, -0.240976, -1.75815
0.535311, -0.243003, -1.76017
0.537401, -0.245029, -1.76217
0.539495, -0.247055, -1.76415
0.541592, -0.24908, -1.7661
0.543692, -0.251104, -1.76803
0.545794, -0.253127, -1.76994
0.5479, -0.255149, -1.77182
0.550008, -0.25717, -1.77368
0.552119, -0.25919, -1.77552
0.554232, -0.261208, -1.77733
0.556348, -0.263226, -1.77913
0.558466, -0.265241, -1.7809
0.560585, -0.267256, -1.78264
0.562708, -0.269268, -1.78437
0.564831, -0.27128, -1.78607
0.566957, -0.273289, -1.78775
0.569085, -0.275297, -1.7894
0.571214, -0.277302, -1.79104
0.573345, -0.279306, -1.79265
0.575477, -0.281308, -1.79424
0.577611, -0.283308, -1.79581
0.579746, -0.285305, -1.79735
0.581882, -0.287301, -1.79888
0.584019, -0.289294, -1.80038
0.586157, -0.291285, -1.80186
0.588296, -0.293273, -1.80332
0.590436, -0.295259, -1.80476
0.592577, -0.297242, -1.80617
0.594719, -0.299223, -1.80757
0.59686, -0.301201, -1.80894
0.599003, -0.303177, -1.8103
0.601146, -0.305149, -1.81163
0.603289, -0.307119, -1.81294
0.605432, -0.309086, -1.81423
0.607576, -0.311049, -1.81549
0.60972, -0.31301, -1.81674
0.611863, -0.314968, -1.81797
0.614007, -0.316922, -1.81917
0.61615, -0.318873, -1.82036
0.618293, -0.320821, -1.82152
0.620436, -0.322766, -1.82266
0.622579, -0.324707, -1.82379
0.624721, -0.326645, -1.82489
0.626862, -0.328579, -1.82597
0.629003, -0.33051, -1.82703
0.631143, -0.332437, -1.82808
0.633283, -0.334361, -1.8291
0.635421, -0.33628, -1.8301
0.637559, -0.338196, -1.83108
0.639695, -0.340109, -1.83204
0.641831, -0.342017, -1.83298
0.643965, -0.343921, -1.83391
0.646099, -0.345821, -1.83481
0.648231, -0.347718, -1.83569
0.650362, -0.34961, -1.83655
0.652491, -0.351498, -1.8374
0.654619, -0.353381, -1.83822
0.656745, -0.355261, -1.83903
0.65887, -0.357136, -1.83981
0.660993, -0.359007, -1.84058
0.663114, -0.360874, -1.84132
0.665234, -0.362736, -1.84205
0.667351, -0.364593, -1.84276
0.669467, -0.366446, -1.84345
0.671581, -0.368295, -1.84412
0.673693, -0.370139, -1.84477
0.675802, -0.371978, -1.84541
0.67791, -0.373812, -1.84602
0.680015, -0.375642, -1.84661
0.682118, -0.377466, -1.84719
0.684218, -0.379286, -1.84775
0.686317, -0.381101, -1.84829
0.688412, -0.382911, -1.84881
0.690505, -0.384716, -1.84931
0.692596, -0.386516, -1.8498
0.694684, -0.388311, -1.85026
0.696769, -0.390101, -1.85071
0.698851, -0.391885, -1.85114
0.700931, -0.393665, -1.85155
0.703007, -0.395439, -1.85194
0.705081, -0.397208, -1.85232
0.707152, -0.398971, -1.85268
0.709219, -0.400729, -1.85302
0.711284, -0.402481, -1.85334
0.713345, -0.404228, -1.85364
0.715403, -0.40597, -1.85393
0.717458, -0.407706, -1.8542
0.719509, -0.409436, -1.85445
0.721558, -0.411161, -1.85468
0.723602, -0.41288, -1.8549
0.725643, -0.414593, -1.85509
0.727681, -0.4163, -1.85527
0.729715, -0.418002, -1.85544
0.731745, -0.419698, -1.85558
0.733771, -0.421387, -1.85571
0.735794, -0.423071, -1.85583
0.737813, -0.424749, -1.85592
0.739828, -0.426421, -1.856
0.741839, -0.428087, -1.85606
0.743846, -0.429746, -1.8561
0.74585, -0.4314, -1.85613
0.747849, -0.433047, -1.85614
0.749843, -0.434688, -1.85613
0.751834, -0.436323, -1.85611
0.75382, -0.437952, -1.85607
0.755803, -0.439574, -1.85601
0.75778, -0.441189, -1.85594
0.759754, -0.442799, -1.85585
0.761723, -0.444402, -1.85574
0.763687, -0.445998, -1.85562
0.765647, -0.447588, -1.85548
0.767602, -0.449171, -1.85533
0.769553, -0.450748, -1.85516
0.771499, -0.452318, -1.85497
0.77344, -0.453881, -1.85476
0.775376, -0.455437, -1.85454
0.777308, -0.456987, -1.85431
0.779234, -0.45853, -1.85406
0.781156, -0.460066, -1.85379
0.783073, -0.461595, -1.8535
0.784985, -0.463117, -1.8532
0.786891, -0.464633, -1.85289
0.788793, -0.466141, -1.85256
0.790689, -0.467642, -1.85221
0.79258, -0.469136, -1.85185
0.794465, -0.470623, -1.85147
0.796346, -0.472103, -1.85107
0.798221, -0.473576, -1.85066
0.80009, -0.475041, -1.85024
0.801955, -0.476499, -1.8498
0.803813, -0.47795, -1.84934
0.805666, -0.479394, -1.84887
0.807513, -0.48083, -1.84839
0.809355, -0.482258, -1.84788
0.811191, -0.48368, -1.84737
0.813021, -0.485093, -1.84684
0.814846, -0.486499, -1.84629
0.816664, -0.487898, -1.84573
0.818477, -0.489289, -1.84515
0.820284, -0.490672, -1.84456
0.822085, -0.492048, -1.84395
0.823879, -0.493416, -1.84333
0.825668, -0.494776, -1.8427
0.82745, -0.496128, -1.84204
0.829227, -0.497473, -1.84138
0.830997, -0.49881, -1.8407
0.83276, -0.500138, -1.84
0.834518, -0.501459, -1.83929
0.836269, -0.502772, -1.83857
0.838013, -0.504077, -1.83783
0.839752, -0.505373, -1.83708
0.841483, -0.506662, -1.83631
0.843208, -0.507942, -1.83553
0.844927, -0.509214, -1.83474
0.846639, -0.510478, -1.83393
0.848344, -0.511734, -1.8331
0.850042, -0.512982, -1.83226
0.851734, -0.514221, -1.83141
0.853419, -0.515452, -1.83055
0.855097, -0.516674, -1.82967
0.856767, -0.517888, -1.82877
0.858431, -0.519094, -1.82787
0.860088, -0.52029, -1.82694
0.861738, -0.521479, -1.82601
0.863381, -0.522659, -1.82506
0.865017, -0.52383, -1.8241
0.866645, -0.524992, -1.82312
0.868266, -0.526146, -1.82213
0.86988, -0.527291, -1.82113
0.871486, -0.528427, -1.82011
0.873085, -0.529555, -1.81908
0.874677, -0.530673, -1.81804
0.876261, -0.531783, -1.81698
0.877838, -0.532884, -1.81591
0.879407, -0.533975, -1.81482
0.880968, -0.535058, -1.81373
0.882522, -0.536132, -1.81262
0.884068, -0.537196, -1.8115
0.885606, -0.538251, -1.81036
0.887136, -0.539298, -1.80921
0.888659, -0.540335, -1.80805
0.890173, -0.541362, -1.80687
0.89168, -0.542381, -1.80569
0.893178, -0.54339, -1.80448
0.894669, -0.54439, -1.80327
0.896151, -0.54538, -1.80205
0.897626, -0.546361, -1.80081
0.899092, -0.547332, -1.79956
0.90055, -0.548294, -1.79829
0.901999, -0.549246, -1.79702
0.90344, -0.550189, -1.79573
0.904873, -0.551122, -1.79443
0.906297, -0.552045, -1.79311
0.907713, -0.552959, -1.79179
0.90912, -0.553863, -1.79045
0.910519, -0.554757, -1.7891
0.911909, -0.555641, -1.78773
0.91329, -0.556515, -1.78636
0.914663, -0.557379, -1.78497
0.916027, -0.558234, -1.78357
0.917382, -0.559078, -1.78216
0.918728, -0.559912, -1.78074
0.920065, -0.560736, -1.77931
0.921393, -0.56155, -1.77786
0.922713, -0.562354, -1.7764
0.924023, -0.563148, -1.77493
0.925324, -0.563931, -1.77345
0.926616, -0.564704, -1.77196
0.927898, -0.565467, -1.77045
0.929171, -0.566219, -1.76894
0.930435, -0.566961, -1.76741
0.93169, -0.567692, -1.76587
0.932935, -0.568413, -1.76432
0.934171, -0.569123, -1.76276
0.935397, -0.569823, -1.76119
0.936613, -0.570512, -1.75961
0.93782, -0.57119, -1.75801
0.939017, -0.571857, -1.7564
0.940205, -0.572514, -1.75479
0.941383, -0.57316, -1.75316
0.94255, -0.573795, -1.75152
0.943708, -0.574419, -1.74987
0.944856, -0.575032, -1.74821
0.945994, -0.575635, -1.74654
0.947122, -0.576226, -1.74486
0.94824, -0.576806, -1.74317
0.949348, -0.577375, -1.74146
0.950445, -0.577932, -1.73975
0.951533, -0.578479, -1.73803
0.95261, -0.579014, -1.73629
0.953676, -0.579538, -1.73455
0.954732, -0.580051, -1.73279
0.955778, -0.580552, -1.73103
0.956813, -0.581042, -1.72925
0.957838, -0.58152, -1.72747
0.958852, -0.581987, -1.72567
0.959855, -0.582442, -1.72387
0.960847, -0.582885, -1.72205
0.961829, -0.583317, -1.72023
0.9628, -0.583737, -1.71839
0.96376, -0.584145, -1.71655
0.964709, -0.584542, -1.7147
0.965647, -0.584926, -1.71283
0.966574, -0.585299, -1.71096
0.96749, -0.58566, -1.70908
0.968394, -0.586009, -1.70719
0.969288, -0.586345, -1.70528
0.97017, -0.58667, -1.70337
0.97104, -0.586982, -1.70146
0.9719, -0.587282, -1.69953
0.972748, -0.58757, -1.69759
0.973584, -0.587846, -1.69564
0.974409, -0.58811, -1.69369
0.975222, -0.588361, -1.69172
0.976023, -0.588599, -1.68975
0.976813, -0.588825, -1.68777
0.977591, -0.589039, -1.68578
0.978357, -0.58924, -1.68378
0.979111, -0.589428, -1.68177
0.979853, -0.589603, -1.67975
0.980583, -0.589766, -1.67773
0.981301, -0.589916, -1.6757
0.982007, -0.590054, -1.67366
0.9827, -0.590178, -1.67161
0.983381, -0.59029, -1.66955
0.98405, -0.590388, -1.66749
0.984707, -0.590474, -1.66541
0.985351, -0.590546, -1.66333
0.985983, -0.590605, -1.66124
0.986602, -0.590651, -1.65915
0.987208, -0.590684, -1.65704
0.987802, -0.590703, -1.65493
0.988382, -0.59071, -1.65281
0.988951, -0.590702, -1.65069
0.989506, -0.590682, -1.64856
0.990048, -0.590648, -1.64642
0.990577, -0.5906, -1.64427
0.991093, -0.590539, -1.64211
0.991596, -0.590464, -1.63995
0.992086, -0.590375, -1.63778
0.992563, -0.590273, -1.63561
0.993026, -0.590157, -1.63343
0.993476, -0.590027, -1.63124
0.993912, -0.589883, -1.62905
0.994335, -0.589725, -1.62684
0.994745, -0.589553, -1.62464
0.99514, -0.589367, -1.62242
0.995523, -0.589167, -1.6202
0.995891, -0.588953, -1.61798
0.996245, -0.588724, -1.61575
0.996586, -0.588481, -1.61351
0.996912, -0.588224, -1.61127
0.997225, -0.587953, -1.60902
0.997523, -0.587667, -1.60676
0.997808, -0.587366, -1.6045
0.998078, -0.587051, -1.60224
0.998334, -0.586722, -1.59997
0.998575, -0.586377, -1.59769
0.998802, -0.586018, -1.59541
0.999015, -0.585645, -1.59313
0.999213, -0.585256, -1.59084
0.999396, -0.584853, -1.58854
0.999565, -0.584435, -1.58624
0.999719, -0.584001, -1.58394
0.999858, -0.583553, -1.58163
0.999982, -0.583089, -1.57932
1.00009, -0.582611, -1.577
1.00019, -0.582117, -1.57468
1.00027, -0.581608, -1.57236
1.00033, -0.581084, -1.57003
1.00038, -0.580544, -1.5677
1.00041, -0.579989, -1.56536
1.00043, -0.579418, -1.56302
1.00043, -0.578832, -1.56068
1.00042, -0.578231, -1.55834
1.00039, -0.577613, -1.55599
1.00035, -0.57698, -1.55364
1.00029, -0.576332, -1.55128
1.00021, -0.575667, -1.54893
1.00012, -0.574987, -1.54657
1.00002, -0.574291, -1.5442
0.999892, -0.573578, -1.54184
0.999753, -0.57285, -1.53947
0.999598, -0.572106, -1.5371
0.999427, -0.571345, -1.53473
0.999239, -0.570569, -1.53236
0.999036, -0.569776, -1.52999
0.998815, -0.568967, -1.52761
0.998579, -0.568142, -1.52524
0.998326, -0.5673, -1.52286
0.998056, -0.566442, -1.52048
0.997769, -0.565567, -1.5181
0.997466, -0.564676, -1.51572
0.997146, -0.563768, -1.51334
0.996809, -0.562844, -1.51096
0.996456, -0.561902, -1.50858
0.996085, -0.560945, -1.50619
0.995697, -0.55997, -1.50381
0.995292, -0.558978, -1.50143
0.99487, -0.55797, -1.49905
0.994431, -0.556945, -1.49667
0.993974, -0.555902, -1.49429
0.9935, -0.554843, -1.49191
0.993008, -0.553766, -1.48953
0.992499, -0.552673, -1.48716
0.991973, -0.551562, -1.48478
0.991428, -0.550434, -1.48241
0.990866, -0.549288, -1.48003
0.990286, -0.548126, -1.47766
0.989688, -0.546946, -1.4753
0.989073, -0.545748, -1.47293
0.988439, -0.544533, -1.47057
0.987787, -0.543301, -1.46821
0.987117, -0.542051, -1.46585
0.986429, -0.540783, -1.46349
0.985723, -0.539498, -1.46114
0.984998, -0.538195, -1.45879
0.984255, -0.536875, -1.45645
0.983493, -0.535536, -1.45411
0.982713, -0.53418, -1.45177
0.981915, -0.532806, -1.44944
0.981098, -0.531414, -1.44711
0.980262, -0.530004, -1.44479
0.979407, -0.528576, -1.44247
0.978533, -0.52713, -1.44016
0.977641, -0.525666, -1.43785
0.97673, -0.524185, -1.43554
0.9758, -0.522685, -1.43325
0.97485, -0.521166, -1.43096
0.973882, -0.51963, -1.42867
0.972894, -0.518076, -1.42639
0.971887, -0.516503, -1.42412
0.970861, -0.514912, -1.42186
0.969816, -0.513303, -1.4196
0.968751, -0.511675, -1.41735
0.967667, -0.510029, -1.4151
0.966564, -0.508365, -1.41287
0.965441, -0.506682, -1.41064
0.964298, -0.504981, -1.40842
0.963136, -0.503262, -1.40621
0.961954, -0.501524, -1.40401
0.960752, -0.499768, -1.40182
0.959531, -0.497993, -1.39964
0.95829, -0.496199, -1.39746
0.957029, -0.494388, -1.3953
0.955748, -0.492557, -1.39315
0.954447, -0.490709, -1.391
0.953126, -0.488841, -1.38887
0.951786, -0.486955, -1.38675
0.950425, -0.485051, -1.38464
0.949044, -0.483128, -1.38254
0.947644, -0.481187, -1.38045
0.946223, -0.479227, -1.37838
0.944782, -0.477248, -1.37632
0.94332, -0.475251, -1.37427
0.941839, -0.473236, -1.37223
0.940338, -0.471202, -1.37021
0.938816, -0.469149, -1.3682
0.937274, -0.467078, -1.3662
0.935712, -0.464989, -1.36422
0.934129, -0.462881, -1.36225
0.932526, -0.460754, -1.3603
0.930903, -0.45861, -1.35836
0.92926, -0.456447, -1.35644
0.927596, -0.454265, -1.35453
0.925912, -0.452065, -1.35264
0.924207, -0.449847, -1.35077
0.922483, -0.447611, -1.34891
0.920738, -0.445356, -1.34707
0.918973, -0.443084, -1.34524
0.917187, -0.440793, -1.34344
0.915381, -0.438484, -1.34165
0.913555, -0.436157, -1.33988
0.911709, -0.433812, -1.33813
0.909842, -0.431449, -1.3364
0.907955, -0.429069, -1.33469
0.906048, -0.42667, -1.33299
0.904121, -0.424254, -1.33132
0.902174, -0.42182, -1.32967
0.900206, -0.419369, -1.32804
0.898219, -0.4169, -1.32643
0.896212, -0.414414, -1.32484
0.894184, -0.41191, -1.32327
0.892137, -0.409389, -1.32173
0.89007, -0.406851, -1.3202
0.887983, -0.404296, -1.3187
0.885876, -0.401724, -1.31723
0.88375, -0.399135, -1.31578
0.881604, -0.39653, -1.31435
0.879438, -0.393908, -1.31294
0.877253, -0.391269, -1.31156
0.875049, -0.388614, -1.31021
0.872825, -0.385942, -1.30888
0.870582, -0.383255, -1.30758
0.86832, -0.380551, -1.3063
0.866039, -0.377832, -1.30505
0.863739, -0.375096, -1.30383
0.86142, -0.372346, -1.30263
0.859083, -0.369579, -1.30147
0.856727, -0.366798, -1.30033
0.854352, -0.364001, -1.29922
0.851959, -0.36119, -1.29813
0.849548, -0.358363, -1.29708
0.847119, -0.355522, -1.29606
0.844671, -0.352667, -1.29507
0.842206, -0.349797, -1.2941
0.839724, -0.346914, -1.29317
0.837223, -0.344016, -1.29227
0.834706, -0.341105, -1.2914
0.832171, -0.338181, -1.29057
0.829619, -0.335243, -1.28976
0.827051, -0.332292, -1.28899
0.824465, -0.329328, -1.28825
0.821863, -0.326352, -1.28755
0.819245, -0.323363, -1.28688
0.816611, -0.320363, -1.28624
0.813961, -0.31735, -1.28564
0.811295, -0.314326, -1.28507
0.808614, -0.311291, -1.28454
0.805917, -0.308244, -1.28404
0.803206, -0.305187, -1.28358
0.800479, -0.302119, -1.28316
0.797738, -0.29904, -1.28277
0.794983, -0.295952, -1.28242
0.792213, -0.292854, -1.28211
0.78943, -0.289747, -1.28183
0.786633, -0.28663, -1.28159
0.783823, -0.283505, -1.2814
0.781, -0.280371, -1.28124
0.778164, -0.277229, -1.28112
0.775316, -0.274078, -1.28103
0.772455, -0.270921, -1.28099
0.769582, -0.267756, -1.28099
0.766698, -0.264584, -1.28103
0.763803, -0.261406, -1.28111
0.760896, -0.258221, -1.28123
0.757979, -0.255031, -1.28139
0.755052, -0.251835, -1.2816
0.752114, -0.248634, -1.28184
0.749167, -0.245428, -1.28213
0.74621, -0.242217, -1.28246
0.743244, -0.239003, -1.28283
0.74027, -0.235785, -1.28324
0.737287, -0.232563, -1.2837
0.734296, -0.229339, -1.2842
0.731298, -0.226112, -1.28475
0.728292, -0.222882, -1.28534
0.72528, -0.219652, -1.28597
0.722261, -0.216419, -1.28664
0.719236, -0.213186, -1.28736
0.716205, -0.209952, -1.28813
0.713168, -0.206718, -1.28894
0.710127, -0.203485, -1.28979
0.707081, -0.200252, -1.29069
0.704031, -0.19702, -1.29164
0.700977, -0.19379, -1.29263
0.69792, -0.190561, -1.29366
0.69486, -0.187335, -1.29474
0.691798, -0.184112, -1.29587
0.688733, -0.180892, -1.29704
0.685666, -0.177676, -1.29826
0.682599, -0.174464, -1.29952
0.67953, -0.171256, -1.30083
0.676461, -0.168054, -1.30218
0.673392, -0.164857, -1.30358
0.670324, -0.161665, -1.30503
0.667256, -0.15848, -1.30652
0.664189, -0.155302, -1.30806
0.661125, -0.152131, -1.30964
0.658062, -0.148967, -1.31127
0.655002, -0.145812, -1.31295
0.651946, -0.142665, -1.31467
0.648892, -0.139526, -1.31643
0.645843, -0.136398, -1.31825
0.642798, -0.133279, -1.3201
0.639758, -0.13017, -1.32201
0.636723, -0.127072, -1.32396
0.633693, -0.123985, -1.32595
0.63067, -0.12091, -1.32799
0.627654, -0.117846, -1.33007
0.624644, -0.114795, -1.3322
0.621642, -0.111757, -1.33438
0.618648, -0.108731, -1.33659
0.615662, -0.10572, -1.33886
0.612685, -0.102723, -1.34116
0.609717, -0.0997395, -1.34351
0.606759, -0.0967714, -1.34591
0.60381, -0.0938185, -1.34834
0.600872, -0.0908813, -1.35082
0.597945, -0.0879602, -1.35335
0.595029, -0.0850555, -1.35591
0.592125, -0.0821676, -1.35852
0.589233, -0.079297, -1.36117
0.586354, -0.0764439, -1.36386
0.583487, -0.0736088, -1.3666
0.580634, -0.070792, -1.36937
0.577794, -0.0679939, -1.37219
0.574969, -0.0652148, -1.37504
0.572158, -0.0624551, -1.37794
0.569361, -0.0597152, -1.38087
0.56658, -0.0569953, -1.38385
0.563815, -0.0542958, -1.38686
0.561065, -0.0516171, -1.38992
0.558332, -0.0489594, -1.39301
0.555616, -0.046323, -1.39614
0.552916, -0.0437083, -1.3993
0.550234, -0.0411156, -1.40251
0.547569, -0.0385451, -1.40575
0.544923, -0.0359971, -1.40902
0.542294, -0.033472, -1.41233
0.539685, -0.03097, -1.41568
0.537094, -0.0284913, -1.41906
0.534523, -0.0260363, -1.42248
0.531971, -0.0236051, -1.42593
0.529439, -0.021198, -1.42942
0.526927, -0.0188152, -1.43293
0.524436, -0.0164571, -1.43648
0.521965, -0.0141237, -1.44006
0.519515, -0.0118154, -1.44368
0.517086, -0.00953225, -1.44732
0.514679, -0.00727455, -1.451
0.512294, -0.00504247, -1.4547
0.50993, -0.00283619, -1.45844
0.507589, -0.000655887, -1.4622
0.50527, 0.00149826, -1.46599
0.502974, 0.00362609, -1.46981
0.5007, 0.00572744, -1.47366
0.49845, 0.00780216, -1.47754
0.496223, 0.00985012, -1.48144
0.494019, 0.0118712, -1.48537
0.491839, 0.0138652, -1.48932
0.489682, 0.0158321, -1.4933
0.48755, 0.0177716, -1.49731
0.485441, 0.0196839, -1.50133
0.483357, 0.0215686, -1.50539
0.481298, 0.0234257, -1.50946
0.479262, 0.0252552, -1.51356
0.477252, 0.027057, -1.51768
0.475266, 0.0288309, -1.52182
0.473306, 0.030577, -1.52598
0.47137, 0.0322951, -1.53016
0.46946, 0.0339852, -1.53436
0.467575, 0.0356472, -1.53858
0.465715, 0.0372812, -1.54282
0.463881, 0.038887, -1.54708
0.462072, 0.0404646, -1.55136
0.460289, 0.0420141, -1.55565
0.458531, 0.0435353, -1.55996
0.4568, 0.0450283, -1.56429
0.455094, 0.0464931, -1.56863
0.453414, 0.0479297, -1.57299
0.451761, 0.049338, -1.57736
0.450133, 0.0507181, -1.58175
0.448531, 0.05207, -1.58615
0.446955, 0.0533937, -1.59056
0.445406, 0.0546892, -1.59499
0.443882, 0.0559565, -1.59943
0.442385, 0.0571958, -1.60388
0.440914, 0.058407, -1.60835
0.439469, 0.0595901, -1.61282
0.43805, 0.0607453, -1.61731
0.436657, 0.0618725, -1.6218
0.435291, 0.0629719, -1.62631
0.433951, 0.0640434, -1.63082
0.432636, 0.0650871, -1.63535
0.431348, 0.0661032, -1.63988
0.430087, 0.0670916, -1.64442
0.428851, 0.0680525, -1.64897
0.427641, 0.0689859, -1.65352
0.426458, 0.0698919, -1.65808
0.4253, 0.0707706, -1.66265
0.424169, 0.0716221, -1.66722
0.423063, 0.0724464, -1.6718
0.421983, 0.0732438, -1.67638
0.420929, 0.0740141, -1.68097
0.419901, 0.0747577, -1.68556
0.418898, 0.0754744, -1.69015
0.417921, 0.0761646, -1.69475
0.41697, 0.0768282, -1.69936
0.416044, 0.0774654, -1.70396
0.415144, 0.0780763, -1.70857
0.414269, 0.078661, -1.71317
0.413419, 0.0792197, -1.71778
0.412595, 0.0797524, -1.72239
0.411796, 0.0802592, -1.727
0.411022, 0.0807404, -1.73162
0.410272, 0.081196, -1.73623
0.409548, 0.0816261, -1.74084
0.408849, 0.0820309, -1.74545
0.408174, 0.0824105, -1.75006
0.407524, 0.082765, -1.75467
0.406898, 0.0830946, -1.75927
0.406297, 0.0833994, -1.76388
0.40572, 0.0836796, -1.76848
0.405167, 0.0839352, -1.77308
0.404639, 0.0841665, -1.77768
0.404134, 0.0843735, -1.78227
0.403654, 0.0845564, -1.78686
0.403197, 0.0847154, -1.79145
0.402764, 0.0848505, -1.79603
0.402354, 0.084962, -1.80061
0.401968, 0.08505, -1.80518
0.401605, 0.0851146, -1.80975
0.401266, 0.085156, -1.81431
0.40095, 0.0851743, -1.81886
0.400656, 0.0851696, -1.82342
0.400386, 0.0851422, -1.82796
0.400138, 0.0850921, -1.8325
0.399913, 0.0850196, -1.83703
0.399711, 0.0849247, -1.84156
0.399531, 0.0848077, -1.84607
0.399373, 0.0846686, -1.85058
0.399238, 0.0845077, -1.85509
0.399124, 0.084325, -1.85958
0.399033, 0.0841208, -1.86407
0.398963, 0.0838951, -1.86855
0.398915, 0.0836482, -1.87302
0.398889, 0.0833802, -1.87748
0.398883, 0.0830912, -1.88193
0.3989, 0.0827814, -1.88637
0.398937, 0.0824509, -1.89081
0.398995, 0.0821, -1.89523
0.399075, 0.0817287, -1.89965
0.399175, 0.0813372, -1.90405
0.399296, 0.0809257, -1.90844
0.399437, 0.0804943, -1.91283
0.399599, 0.0800432, -1.9172
0.399781, 0.0795725, -1.92156
0.399983, 0.0790823, -1.92592
0.400205, 0.0785729, -1.93026
0.400447, 0.0780444, -1.93458
0.400709, 0.0774969, -1.9389
0.40099, 0.0769306, -1.94321
0.401291, 0.0763456, -1.9475
0.401611, 0.0757421, -1.95178
0.40195, 0.0751203, -1.95605
0.402309, 0.0744802, -1.96031
0.402687, 0.0738221, -1.96456
0.403083, 0.0731461, -1.96879
0.403498, 0.0724523, -1.97301
0.403932, 0.0717408, -1.97721
0.404384, 0.071012, -1.98141
0.404854, 0.0702658, -1.98559
0.405343, 0.0695024, -1.98975
0.405849, 0.068722, -1.99391
0.406374, 0.0679247, -1.99805
0.406916, 0.0671107, -2.00217
0.407477, 0.0662801, -2.00628
0.408054, 0.0654331, -2.01038
0.408649, 0.0645698, -2.01447
0.409262, 0.0636903, -2.01854
0.409891, 0.0627949, -2.02259
0.410538, 0.0618835, -2.02663
0.411201, 0.0609565, -2.03066
0.411881, 0.0600138, -2.03467
0.412578, 0.0590558, -2.03866
0.413292, 0.0580824, -2.04265
0.414022, 0.0570938, -2.04661
