x,y,z
0.0262588, -0.0848737, -0.999745
0.0271798, -0.0863396, -0.999727
0.0281166, -0.0878043, -0.999707
0.0290693, -0.0892678, -0.999687
0.0300379, -0.0907299, -0.999666
0.0310223, -0.0921908, -0.999644
0.0320226, -0.0936503, -0.99962
0.0330387, -0.0951084, -0.999596
0.0340706, -0.0965651, -0.99957
0.0351185, -0.0980205, -0.999543
0.0361821, -0.0994743, -0.999515
0.0372616, -0.100927, -0.999486
0.038357, -0.102378, -0.999455
0.0394682, -0.103827, -0.999423
0.0405953, -0.105275, -0.99939
0.0417382, -0.106721, -0.999355
0.0428969, -0.108166, -0.999318
0.0440715, -0.109609, -0.99928
0.045262, -0.11105, -0.999241
0.0464683, -0.11249, -0.9992
0.0476904, -0.113928, -0.999157
0.0489284, -0.115364, -0.999112
0.0501822, -0.116799, -0.999066
0.0514519, -0.118232, -0.999018
0.0527374, -0.119662, -0.998968
0.0540387, -0.121091, -0.998917
0.0553559, -0.122519, -0.998863
0.056689, -0.123944, -0.998808
0.0580378, -0.125367, -0.99875
0.0594026, -0.126788, -0.99869
0.0607831, -0.128208, -0.998628
0.0621795, -0.129625, -0.998564
0.0635918, -0.13104, -0.998498
0.0650198, -0.132453, -0.99843
0.0664638, -0.133864, -0.998359
0.0679235, -0.135273, -0.998286
0.0693992, -0.136679, -0.99821
0.0708906, -0.138084, -0.998132
0.0723979, -0.139486, -0.998051
0.0739211, -0.140885, -0.997968
0.0754601, -0.142283, -0.997882
0.0770149, -0.143678, -0.997793
0.0785856, -0.145071, -0.997702
0.0801721, -0.146461, -0.997608
0.0817745, -0.147849, -0.997511
0.0833927, -0.149234, -0.99741
0.0850267, -0.150616, -0.997307
0.0866766, -0.151997, -0.997201
0.0883424, -0.153374, -0.997092
0.090024, -0.154749, -0.996979
0.0917215, -0.156121, -0.996863
0.0934348, -0.15749, -0.996744
0.095164, -0.158857, -0.996622
0.096909, -0.160221, -0.996496
0.0986699, -0.161582, -0.996366
0.100447, -0.16294, -0.996233
0.102239, -0.164295, -0.996096
0.104048, -0.165647, -0.995956
0.105872, -0.166996, -0.995812
0.107712, -0.168342, -0.995663
0.109568, -0.169685, -0.995511
0.11144, -0.171025, -0.995355
0.113328, -0.172362, -0.995195
0.115232, -0.173695, -0.99503
0.117151, -0.175025, -0.994862
0.119086, -0.176352, -0.994689
0.121038, -0.177675, -0.994511
0.123005, -0.178995, -0.994329
0.124988, -0.180312, -0.994143
0.126987, -0.181625, -0.993952
0.129002, -0.182934, -0.993756
0.131032, -0.18424, -0.993556
0.133079, -0.185542, -0.99335
0.135141, -0.18684, -0.99314
0.13722, -0.188135, -0.992924
0.139314, -0.189426, -0.992704
0.141424, -0.190713, -0.992478
0.14355, -0.191996, -0.992247
0.145692, -0.193275, -0.99201
0.14785, -0.19455, -0.991768
0.150024, -0.195821, -0.991521
0.152213, -0.197087, -0.991268
0.154419, -0.19835, -0.991009
0.15664, -0.199608, -0.990744
0.158878, -0.200862, -0.990473
0.161131, -0.202112, -0.990196
0.1634, -0.203357, -0.989913
0.165685, -0.204597, -0.989624
0.167986, -0.205833, -0.989328
0.170303, -0.207065, -0.989026
0.172636, -0.208291, -0.988718
0.174985, -0.209513, -0.988403
0.17735, -0.21073, -0.988081
0.17973, -0.211942, -0.987752
0.182127, -0.213149, -0.987416
0.18454, -0.214352, -0.987073
0.186968, -0.215549, -0.986723
0.189413, -0.21674, -0.986366
0.191873, -0.217927, -0.986001
0.194349, -0.219108, -0.985629
0.196842, -0.220284, -0.985249
0.19935, -0.221454, -0.984861
0.201874, -0.222619, -0.984466
0.204414, -0.223778, -0.984062
0.20697, -0.224931, -0.983651
0.209542, -0.226079, -0.983231
0.21213, -0.227221, -0.982803
0.214734, -0.228356, -0.982366
0.217354, -0.229486, -0.981921
0.21999, -0.230609, -0.981466
0.222642, -0.231726, -0.981003
0.225309, -0.232837, -0.980532
0.227993, -0.233942, -0.98005
0.230692, -0.23504, -0.97956
0.233408, -0.236131, -0.97906
0.236139, -0.237215, -0.978551
0.238887, -0.238293, -0.978032
0.24165, -0.239364, -0.977503
0.244429, -0.240428, -0.976964
0.247224, -0.241485, -0.976415
0.250036, -0.242534, -0.975856
0.252863, -0.243576, -0.975286
0.255705, -0.244611, -0.974705
0.258564, -0.245638, -0.974114
0.261439, -0.246657, -0.973512
0.264329, -0.247669, -0.972899
0.267236, -0.248672, -0.972275
0.270158, -0.249668, -0.971639
0.273096, -0.250656, -0.970992
0.27605, -0.251635, -0.970333
0.27902, -0.252606, -0.969662
0.282006, -0.253568, -0.968979
0.285007, -0.254521, -0.968283
0.288024, -0.255466, -0.967576
0.291058, -0.256402, -0.966855
0.294106, -0.257329, -0.966122
0.297171, -0.258246, -0.965376
0.300251, -0.259154, -0.964617
0.303347, -0.260053, -0.963844
0.306459, -0.260941, -0.963058
0.309586, -0.26182, -0.962258
0.312729, -0.262689, -0.961444
0.315887, -0.263548, -0.960615
0.319061, -0.264397, -0.959773
0.322251, -0.265235, -0.958916
0.325456, -0.266062, -0.958043
0.328677, -0.266879, -0.957156
0.331913, -0.267684, -0.956254
0.335164, -0.268478, -0.955336
0.338431, -0.269261, -0.954403
0.341713, -0.270033, -0.953453
0.345011, -0.270792, -0.952488
0.348323, -0.27154, -0.951506
0.351651, -0.272275, -0.950507
0.354994, -0.272998, -0.949491
0.358352, -0.273708, -0.948459
0.361725, -0.274406, -0.947409
0.365113, -0.275091, -0.946341
0.368516, -0.275762, -0.945255
0.371934, -0.27642, -0.944151
0.375366, -0.277064, -0.943029
0.378814, -0.277694, -0.941888
0.382275, -0.27831, -0.940727
0.385752, -0.278911, -0.939548
0.389242, -0.279498, -0.938349
0.392747, -0.280069, -0.93713
0.396266, -0.280626, -0.935891
0.3998, -0.281167, -0.934631
0.403347, -0.281692, -0.933351
0.406908, -0.282201, -0.93205
0.410483, -0.282693, -0.930727
0.414072, -0.283169, -0.929382
0.417674, -0.283628, -0.928016
0.42129, -0.28407, -0.926627
0.424919, -0.284494, -0.925215
0.428561, -0.2849, -0.92378
0.432216, -0.285288, -0.922322
0.435883, -0.285657, -0.92084
0.439564, -0.286007, -0.919334
0.443256, -0.286337, -0.917803
0.446961, -0.286649, -0.916248
0.450678, -0.286939, -0.914667
0.454406, -0.28721, -0.913061
0.458147, -0.287459, -0.911429
0.461898, -0.287688, -0.90977
0.465661, -0.287894, -0.908085
0.469434, -0.288079, -0.906372
0.473218, -0.288241, -0.904632
0.477012, -0.28838, -0.902864
0.480816, -0.288495, -0.901068
0.48463, -0.288587, -0.899243
0.488453, -0.288654, -0.897388
0.492285, -0.288697, -0.895504
0.496126, -0.288714, -0.89359
0.499975, -0.288705, -0.891645
0.503831, -0.28867, -0.88967
0.507695, -0.288608, -0.887663
0.511567, -0.288519, -0.885624
0.515444, -0.288401, -0.883552
0.519328, -0.288255, -0.881448
0.523217, -0.28808, -0.879311
0.527112, -0.287876, -0.87714
0.53101, -0.287641, -0.874935
0.534913, -0.287375, -0.872695
0.538819, -0.287077, -0.87042
0.542728, -0.286748, -0.86811
0.546639, -0.286386, -0.865763
0.550551, -0.28599, -0.86338
0.554463, -0.28556, -0.86096
0.558376, -0.285095, -0.858502
0.562288, -0.284595, -0.856007
0.566198, -0.284059, -0.853473
0.570105, -0.283486, -0.8509
0.574009, -0.282875, -0.848289
0.577909, -0.282225, -0.845637
0.581803, -0.281537, -0.842945
0.585691, -0.280809, -0.840213
0.589571, -0.28004, -0.837439
0.593443, -0.27923, -0.834625
0.597306, -0.278377, -0.831768
0.601157, -0.277482, -0.828869
0.604996, -0.276543, -0.825928
0.608822, -0.275559, -0.822944
0.612633, -0.27453, -0.819917
0.616428, -0.273455, -0.816846
0.620206, -0.272333, -0.813732
0.623964, -0.271163, -0.810573
0.627702, -0.269945, -0.807371
0.631417, -0.268677, -0.804124
0.635108, -0.267359, -0.800833
0.638774, -0.265991, -0.797497
0.642412, -0.264571, -0.794117
0.646021, -0.263098, -0.790692
0.649599, -0.261572, -0.787223
0.653144, -0.259993, -0.783709
0.656653, -0.258359, -0.780151
0.660125, -0.25667, -0.776549
0.663558, -0.254926, -0.772904
0.666949, -0.253125, -0.769215
0.670296, -0.251267, -0.765483
0.673598, -0.249353, -0.761708
0.676851, -0.24738, -0.757892
0.680053, -0.245349, -0.754035
0.683202, -0.24326, -0.750137
0.686296, -0.241112, -0.7462
0.689332, -0.238905, -0.742224
0.692307, -0.236639, -0.73821
0.69522, -0.234314, -0.73416
0.698067, -0.23193, -0.730075
0.700847, -0.229487, -0.725955
0.703556, -0.226985, -0.721804
0.706192, -0.224424, -0.717621
0.708754, -0.221806, -0.713408
0.711238, -0.219129, -0.709168
0.713642, -0.216396, -0.704902
0.715964, -0.213606, -0.700612
0.718202, -0.21076, -0.696299
0.720353, -0.20786, -0.691967
0.722416, -0.204905, -0.687617
0.724388, -0.201898, -0.683251
0.726269, -0.19884, -0.678872
0.728055, -0.195731, -0.674482
0.729746, -0.192573, -0.670084
0.731339, -0.189368, -0.665679
0.732835, -0.186117, -0.661271
0.734231, -0.182822, -0.656862
0.735526, -0.179484, -0.652455
0.73672, -0.176106, -0.648052
0.737811, -0.172689, -0.643655
0.7388, -0.169235, -0.639268
0.739686, -0.165747, -0.634893
0.740469, -0.162226, -0.630532
0.741148, -0.158674, -0.626188
0.741724, -0.155093, -0.621864
0.742197, -0.151487, -0.617561
0.742568, -0.147856, -0.613283
0.742837, -0.144203, -0.609031
0.743004, -0.14053, -0.604808
0.743071, -0.136839, -0.600616
0.743039, -0.133133, -0.596457
0.742909, -0.129413, -0.592332
0.742683, -0.125683, -0.588245
0.74236, -0.121942, -0.584196
0.741944, -0.118195, -0.580187
0.741436, -0.114442, -0.57622
0.740837, -0.110686, -0.572296
0.740149, -0.106928, -0.568417
0.739374, -0.10317, -0.564584
0.738514, -0.0994149, -0.560798
0.737571, -0.0956631, -0.55706
0.736546, -0.0919167, -0.553371
0.735442, -0.0881771, -0.549733
0.734262, -0.0844459, -0.546145
0.733006, -0.0807245, -0.542608
0.731677, -0.0770141, -0.539124
0.730277, -0.0733162, -0.535693
0.728809, -0.0696319, -0.532314
0.727274, -0.0659623, -0.528989
0.725674, -0.0623085, -0.525718
0.724012, -0.0586715, -0.5225
0.722289, -0.0550523, -0.519337
0.720508, -0.0514517, -0.516227
0.71867, -0.0478707, -0.513172
0.716778, -0.0443098, -0.510171
0.714834, -0.0407699, -0.507225
0.712839, -0.0372516, -0.504332
0.710795, -0.0337555, -0.501493
0.708704, -0.0302821, -0.498707
0.706568, -0.026832, -0.495975
0.704389, -0.0234056, -0.493296
0.702168, -0.0200033, -0.49067
0.699907, -0.0166256, -0.488096
0.697608, -0.0132727, -0.485574
0.695272, -0.00994487, -0.483103
0.6929, -0.00664248, -0.480684
0.690496, -0.00336572, -0.478316
0.688059, -0.000114784, -0.475998
0.685591, 0.00311016, -0.47373
0.683094, 0.00630897, -0.471511
0.680568, 0.00948154, -0.469341
0.678016, 0.0126278, -0.46722
0.675439, 0.0157476, -0.465146
0.672837, 0.018841, -0.46312
0.670212, 0.0219079, -0.46114
0.667565, 0.0249484, -0.459207
0.664898, 0.0279623, -0.45732
0.66221, 0.0309499, -0.455478
0.659504, 0.033911, -0.453681
0.65678, 0.0368458, -0.451928
0.654039, 0.0397544, -0.450219
0.651283, 0.0426368, -0.448553
0.648512, 0.045493, -0.44693
0.645726, 0.0483233, -0.445349
0.642928, 0.0511278, -0.443809
0.640117, 0.0539064, -0.44231
0.637294, 0.0566595, -0.440852
0.634461, 0.0593871, -0.439435
0.631617, 0.0620893, -0.438056
0.628765, 0.0647663, -0.436717
0.625903, 0.0674183, -0.435416
0.623034, 0.0700455, -0.434154
0.620157, 0.0726479, -0.432929
0.617274, 0.0752258, -0.431741
0.614384, 0.0777793, -0.43059
0.611489, 0.0803086, -0.429475
0.608589, 0.0828139, -0.428395
0.605685, 0.0852953, -0.427351
0.602776, 0.0877531, -0.426342
0.599864, 0.0901874, -0.425367
0.59695, 0.0925984, -0.424427
0.594032, 0.0949863, -0.423519
0.591113, 0.0973513, -0.422645
0.588192, 0.0996936, -0.421804
0.58527, 0.102013, -0.420995
0.582348, 0.104311, -0.420218
0.579425, 0.106586, -0.419472
0.576502, 0.108839, -0.418758
0.573579, 0.111071, -0.418074
0.570657, 0.11328, -0.41742
0.567737, 0.115469, -0.416797
0.564818, 0.117636, -0.416203
0.5619, 0.119782, -0.415639
0.558985, 0.121908, -0.415103
0.556072, 0.124012, -0.414596
0.553162, 0.126096, -0.414118
0.550254, 0.12816, -0.413667
0.54735, 0.130204, -0.413244
0.54445, 0.132228, -0.412848
0.541553, 0.134232, -0.412479
0.53866, 0.136216, -0.412137
0.535771, 0.138181, -0.411821
0.532887, 0.140127, -0.411531
0.530008, 0.142054, -0.411267
0.527133, 0.143962, -0.411028
0.524263, 0.145851, -0.410815
0.521399, 0.147721, -0.410626
0.51854, 0.149574, -0.410462
0.515687, 0.151408, -0.410323
0.51284, 0.153223, -0.410207
0.509999, 0.155021, -0.410116
0.507164, 0.156802, -0.410048
0.504336, 0.158564, -0.410003
0.501514, 0.16031, -0.409982
0.498698, 0.162037, -0.409983
0.49589, 0.163748, -0.410007
0.493088, 0.165442, -0.410053
0.490294, 0.167119, -0.410121
0.487506, 0.16878, -0.410212
0.484727, 0.170424, -0.410324
0.481954, 0.172051, -0.410457
0.479189, 0.173662, -0.410612
0.476432, 0.175257, -0.410788
0.473683, 0.176837, -0.410984
0.470942, 0.1784, -0.411202
0.468209, 0.179948, -0.411439
0.465484, 0.18148, -0.411697
0.462767, 0.182997, -0.411975
0.460059, 0.184498, -0.412273
0.457359, 0.185984, -0.412591
0.454668, 0.187456, -0.412928
0.451985, 0.188912, -0.413284
0.449311, 0.190354, -0.413659
0.446646, 0.19178, -0.414054
0.44399, 0.193193, -0.414467
0.441343, 0.194591, -0.414899
0.438704, 0.195975, -0.415349
0.436075, 0.197344, -0.415818
0.433455, 0.1987, -0.416304
0.430844, 0.200041, -0.416809
0.428243, 0.201369, -0.417331
0.425651, 0.202683, -0.417871
0.423068, 0.203983, -0.418429
0.420495, 0.20527, -0.419004
0.417931, 0.206543, -0.419596
0.415377, 0.207804, -0.420205
0.412833, 0.209051, -0.420831
0.410298, 0.210285, -0.421474
0.407773, 0.211505, -0.422133
0.405258, 0.212713, -0.422809
0.402752, 0.213909, -0.423501
0.400257, 0.215091, -0.42421
0.397771, 0.216261, -0.424934
0.395296, 0.217419, -0.425675
0.39283, 0.218564, -0.426432
0.390375, 0.219696, -0.427204
0.387929, 0.220817, -0.427991
0.385494, 0.221925, -0.428795
0.383069, 0.223022, -0.429613
0.380654, 0.224106, -0.430447
0.378249, 0.225179, -0.431296
0.375854, 0.226239, -0.43216
0.37347, 0.227288, -0.433039
0.371096, 0.228326, -0.433933
0.368733, 0.229352, -0.434841
0.366379, 0.230366, -0.435764
0.364036, 0.231369, -0.436701
0.361704, 0.232361, -0.437653
0.359382, 0.233341, -0.438619
0.35707, 0.234311, -0.439599
0.354769, 0.235269, -0.440593
0.352479, 0.236216, -0.441601
0.350199, 0.237153, -0.442623
0.347929, 0.238078, -0.443659
0.34567, 0.238993, -0.444709
0.343422, 0.239897, -0.445772
0.341184, 0.24079, -0.446848
0.338957, 0.241673, -0.447938
0.33674, 0.242545, -0.449041
0.334534, 0.243407, -0.450157
0.332339, 0.244259, -0.451287
0.330154, 0.2451, -0.452429
0.32798, 0.245931, -0.453585
0.325817, 0.246752, -0.454753
0.323664, 0.247562, -0.455934
0.321523, 0.248363, -0.457128
0.319392, 0.249153, -0.458334
0.317271, 0.249934, -0.459553
0.315162, 0.250705, -0.460784
0.313063, 0.251465, -0.462028
0.310975, 0.252216, -0.463284
0.308897, 0.252958, -0.464552
0.306831, 0.25369, -0.465832
0.304775, 0.254412, -0.467125
0.30273, 0.255124, -0.468429
0.300696, 0.255827, -0.469745
0.298673, 0.256521, -0.471073
0.29666, 0.257205, -0.472413
0.294658, 0.25788, -0.473765
0.292667, 0.258546, -0.475128
0.290687, 0.259202, -0.476503
0.288718, 0.259849, -0.477889
0.28676, 0.260487, -0.479286
0.284812, 0.261116, -0.480695
0.282876, 0.261735, -0.482116
0.28095, 0.262346, -0.483547
0.279035, 0.262948, -0.48499
0.277131, 0.263541, -0.486443
0.275237, 0.264125, -0.487908
0.273355, 0.2647, -0.489383
0.271483, 0.265266, -0.49087
0.269623, 0.265823, -0.492367
0.267773, 0.266372, -0.493875
0.265934, 0.266912, -0.495394
0.264106, 0.267444, -0.496923
0.262289, 0.267967, -0.498463
0.260482, 0.268481, -0.500014
0.258687, 0.268987, -0.501575
0.256902, 0.269484, -0.503146
0.255128, 0.269973, -0.504728
0.253365, 0.270453, -0.50632
0.251613, 0.270925, -0.507922
0.249872, 0.271389, -0.509535
0.248142, 0.271844, -0.511157
0.246423, 0.272291, -0.51279
0.244714, 0.27273, -0.514432
0.243016, 0.27316, -0.516085
0.24133, 0.273583, -0.517747
0.239654, 0.273997, -0.519419
0.237989, 0.274403, -0.521101
0.236334, 0.274801, -0.522793
0.234691, 0.275191, -0.524494
0.233058, 0.275573, -0.526205
0.231437, 0.275947, -0.527926
0.229826, 0.276312, -0.529656
0.228226, 0.27667, -0.531396
0.226637, 0.27702, -0.533145
0.225059, 0.277362, -0.534903
0.223491, 0.277697, -0.536671
0.221935, 0.278023, -0.538448
0.220389, 0.278341, -0.540234
0.218854, 0.278652, -0.542029
0.21733, 0.278955, -0.543834
0.215817, 0.27925, -0.545647
0.214314, 0.279538, -0.54747
0.212823, 0.279818, -0.549301
0.211342, 0.28009, -0.551142
0.209872, 0.280354, -0.552991
0.208413, 0.280611, -0.554849
0.206965, 0.28086, -0.556716
0.205527, 0.281101, -0.558592
0.204101, 0.281335, -0.560476
0.202685, 0.281562, -0.562369
0.20128, 0.28178, -0.564271
0.199886, 0.281992, -0.566181
0.198503, 0.282196, -0.5681
0.19713, 0.282392, -0.570027
0.195768, 0.282581, -0.571962
0.194417, 0.282762, -0.573906
0.193077, 0.282936, -0.575859
0.191748, 0.283103, -0.577819
0.190429, 0.283262, -0.579788
0.189121, 0.283413, -0.581765
0.187824, 0.283558, -0.58375
0.186538, 0.283695, -0.585744
0.185263, 0.283825, -0.587745
0.183998, 0.283947, -0.589754
0.182744, 0.284062, -0.591772
0.181501, 0.28417, -0.593797
0.180269, 0.28427, -0.59583
0.179047, 0.284363, -0.597871
0.177836, 0.284449, -0.59992
0.176636, 0.284528, -0.601977
0.175447, 0.284599, -0.604041
0.174268, 0.284663, -0.606114
0.173101, 0.28472, -0.608193
0.171944, 0.28477, -0.610281
0.170798, 0.284813, -0.612376
0.169662, 0.284848, -0.614478
0.168537, 0.284876, -0.616588
0.167423, 0.284897, -0.618705
0.16632, 0.284911, -0.62083
0.165228, 0.284918, -0.622962
0.164146, 0.284917, -0.625102
0.163075, 0.28491, -0.627249
0.162015, 0.284895, -0.629403
0.160966, 0.284873, -0.631564
0.159927, 0.284845, -0.633732
0.158899, 0.284809, -0.635908
0.157882, 0.284765, -0.63809
0.156876, 0.284715, -0.64028
0.15588, 0.284658, -0.642477
0.154895, 0.284594, -0.64468
0.153921, 0.284522, -0.646891
0.152958, 0.284444, -0.649108
0.152005, 0.284358, -0.651332
0.151063, 0.284266, -0.653564
0.150132, 0.284166, -0.655801
0.149211, 0.284059, -0.658046
0.148302, 0.283946, -0.660297
0.147403, 0.283825, -0.662555
0.146515, 0.283697, -0.66482
0.145637, 0.283562, -0.667091
0.144771, 0.28342, -0.669369
0.143915, 0.283272, -0.671653
0.14307, 0.283116, -0.673944
0.142235, 0.282953, -0.676241
0.141412, 0.282783, -0.678544
0.140599, 0.282606, -0.680854
0.139797, 0.282422, -0.68317
0.139006, 0.282231, -0.685492
0.138225, 0.282033, -0.687821
0.137455, 0.281828, -0.690156
0.136696, 0.281616, -0.692497
0.135948, 0.281397, -0.694844
0.13521, 0.28117, -0.697197
0.134484, 0.280937, -0.699556
0.133768, 0.280697, -0.701922
0.133063, 0.28045, -0.704293
0.132368, 0.280196, -0.70667
0.131685, 0.279935, -0.709053
0.131012, 0.279667, -0.711442
0.13035, 0.279391, -0.713836
0.129699, 0.279109, -0.716237
0.129059, 0.27882, -0.718643
0.128429, 0.278524, -0.721055
0.127811, 0.27822, -0.723473
0.127203, 0.27791, -0.725896
0.126606, 0.277592, -0.728324
0.126019, 0.277268, -0.730759
0.125444, 0.276937, -0.733199
0.124879, 0.276598, -0.735644
0.124326, 0.276252, -0.738095
0.123783, 0.2759, -0.740551
0.123251, 0.27554, -0.743012
0.12273, 0.275173, -0.745479
0.122219, 0.274799, -0.747951
0.12172, 0.274419, -0.750428
0.121231, 0.274031, -0.752911
0.120754, 0.273636, -0.755398
0.120287, 0.273233, -0.757891
0.119831, 0.272824, -0.760389
0.119386, 0.272408, -0.762892
0.118952, 0.271984, -0.7654
0.118529, 0.271554, -0.767913
0.118117, 0.271116, -0.770431
0.117715, 0.270671, -0.772953
0.117325, 0.270219, -0.775481
0.116946, 0.26976, -0.778013
0.116577, 0.269294, -0.78055
0.11622, 0.268821, -0.783092
0.115873, 0.26834, -0.785639
0.115538, 0.267852, -0.78819
0.115213, 0.267357, -0.790746
0.1149, 0.266855, -0.793306
0.114597, 0.266346, -0.795871
0.114306, 0.265829, -0.798441
0.114025, 0.265306, -0.801015
0.113756, 0.264775, -0.803593
0.113497, 0.264237, -0.806176
0.11325, 0.263691, -0.808763
0.113014, 0.263139, -0.811354
0.112788, 0.262579, -0.813949
0.112574, 0.262011, -0.816549
0.112371, 0.261437, -0.819153
0.112179, 0.260855, -0.821761
0.111999, 0.260266, -0.824373
0.111829, 0.25967, -0.82699
0.11167, 0.259066, -0.82961
0.111523, 0.258455, -0.832234
0.111387, 0.257837, -0.834862
0.111262, 0.257211, -0.837494
0.111148, 0.256578, -0.84013
0.111045, 0.255938, -0.84277
0.110954, 0.25529, -0.845413
0.110874, 0.254634, -0.84806
0.110805, 0.253972, -0.850711
0.110747, 0.253302, -0.853365
0.110701, 0.252624, -0.856023
0.110666, 0.251939, -0.858685
0.110642, 0.251247, -0.86135
0.110629, 0.250547, -0.864018
0.110628, 0.24984, -0.86669
0.110638, 0.249125, -0.869365
0.11066, 0.248402, -0.872044
0.110692, 0.247672, -0.874726
0.110737, 0.246935, -0.877411
0.110792, 0.24619, -0.880099
0.110859, 0.245437, -0.88279
0.110938, 0.244677, -0.885485
0.111028, 0.243909, -0.888182
0.111129, 0.243134, -0.890883
0.111242, 0.242351, -0.893586
0.111366, 0.24156, -0.896293
0.111502, 0.240762, -0.899002
0.11165, 0.239956, -0.901714
0.111809, 0.239143, -0.904429
0.111979, 0.238321, -0.907146
0.112161, 0.237492, -0.909866
0.112355, 0.236655, -0.912589
0.112561, 0.235811, -0.915315
0.112778, 0.234958, -0.918043
0.113006, 0.234098, -0.920773
0.113247, 0.23323, -0.923506
0.113499, 0.232355, -0.926241
0.113762, 0.231471, -0.928979
0.114038, 0.23058, -0.931719
0.114325, 0.229681, -0.934461
0.114624, 0.228773, -0.937205
0.114935, 0.227858, -0.939952
0.115258, 0.226935, -0.9427
0.115592, 0.226005, -0.945451
0.115938, 0.225066, -0.948203
0.116297, 0.224119, -0.950958
0.116667, 0.223164, -0.953714
0.117049, 0.222201, -0.956472
0.117443, 0.221231, -0.959232
0.117849, 0.220252, -0.961994
0.118267, 0.219265, -0.964757
0.118697, 0.21827, -0.967522
0.119139, 0.217267, -0.970288
0.119593, 0.216256, -0.973056
0.120059, 0.215236, -0.975826
0.120537, 0.214209, -0.978596
0.121028, 0.213173, -0.981368
0.12153, 0.212129, -0.984142
0.122045, 0.211077, -0.986916
0.122572, 0.210017, -0.989692
0.123111, 0.208949, -0.992469
0.123663, 0.207872, -0.995247
0.124227, 0.206787, -0.998026
0.124803, 0.205693, -1.00081
0.125391, 0.204591, -1.00359
0.125992, 0.203481, -1.00637
0.126605, 0.202363, -1.00915
0.12723, 0.201236, -1.01193
0.127869, 0.200101, -1.01472
0.128519, 0.198957, -1.0175
0.129182, 0.197805, -1.02028
0.129858, 0.196644, -1.02307
0.130546, 0.195475, -1.02585
0.131246, 0.194298, -1.02864
0.13196, 0.193111, -1.03143
0.132685, 0.191917, -1.03421
0.133424, 0.190713, -1.037
0.134175, 0.189501, -1.03978
0.134939, 0.188281, -1.04257
0.135716, 0.187051, -1.04536
0.136506, 0.185813, -1.04814
0.137308, 0.184567, -1.05093
0.138124, 0.183312, -1.05371
0.138952, 0.182047, -1.0565
0.139793, 0.180775, -1.05928
0.140647, 0.179493, -1.06206
0.141514, 0.178203, -1.06485
0.142394, 0.176903, -1.06763
0.143287, 0.175595, -1.07041
0.144193, 0.174278, -1.07319
0.145112, 0.172952, -1.07597
0.146045, 0.171617, -1.07875
0.14699, 0.170274, -1.08153
0.147949, 0.168921, -1.08431
0.148921, 0.167559, -1.08708
0.149907, 0.166188, -1.08986
0.150905, 0.164808, -1.09263
0.151917, 0.163419, -1.0954
0.152943, 0.162021, -1.09817
0.153982, 0.160614, -1.10094
0.155034, 0.159198, -1.10371
0.1561, 0.157772, -1.10647
0.157179, 0.156338, -1.10924
0.158272, 0.154894, -1.112
0.159379, 0.153441, -1.11476
0.160499, 0.151978, -1.11751
0.161633, 0.150507, -1.12027
0.16278, 0.149026, -1.12302
0.163942, 0.147536, -1.12577
0.165117, 0.146036, -1.12852
0.166306, 0.144527, -1.13126
0.167509, 0.143008, -1.13401
0.168725, 0.14148, -1.13674
0.169956, 0.139943, -1.13948
0.171201, 0.138396, -1.14222
0.172459, 0.13684, -1.14495
0.173732, 0.135274, -1.14767
0.175019, 0.133698, -1.1504
