x,y,z
-1.15302, -1.10631, 0.887953
-1.15333, -1.10825, 0.889398
-1.15364, -1.11019, 0.890843
-1.15395, -1.11213, 0.892289
-1.15425, -1.11407, 0.893735
-1.15456, -1.11602, 0.895182
-1.15487, -1.11796, 0.89663
-1.15518, -1.11991, 0.898078
-1.15548, -1.12185, 0.899526
-1.15579, -1.1238, 0.900975
-1.15609, -1.12575, 0.902425
-1.1564, -1.1277, 0.903875
-1.1567, -1.12965, 0.905326
-1.157, -1.1316, 0.906778
-1.15731, -1.13355, 0.908229
-1.15761, -1.1355, 0.909682
-1.15791, -1.13746, 0.911135
-1.15821, -1.13941, 0.912588
-1.15851, -1.14137, 0.914042
-1.15881, -1.14332, 0.915497
-1.15911, -1.14528, 0.916952
-1.15941, -1.14724, 0.918407
-1.1597, -1.1492, 0.919863
-1.16, -1.15116, 0.92132
-1.1603, -1.15312, 0.922777
-1.16059, -1.15508, 0.924234
-1.16088, -1.15705, 0.925692
-1.16118, -1.15901, 0.927151
-1.16147, -1.16098, 0.92861
-1.16176, -1.16294, 0.930069
-1.16206, -1.16491, 0.931529
-1.16235, -1.16688, 0.932989
-1.16264, -1.16885, 0.93445
-1.16293, -1.17081, 0.935911
-1.16321, -1.17278, 0.937373
-1.1635, -1.17476, 0.938835
-1.16379, -1.17673, 0.940298
-1.16408, -1.1787, 0.941761
-1.16436, -1.18067, 0.943224
-1.16465, -1.18265, 0.944688
-1.16493, -1.18462, 0.946152
-1.16522, -1.1866, 0.947617
-1.1655, -1.18857, 0.949082
-1.16578, -1.19055, 0.950547
-1.16606, -1.19253, 0.952013
-1.16634, -1.19451, 0.95348
-1.16662, -1.19648, 0.954946
-1.1669, -1.19846, 0.956413
-1.16718, -1.20044, 0.957881
-1.16746, -1.20243, 0.959349
-1.16773, -1.20441, 0.960817
-1.16801, -1.20639, 0.962286
-1.16829, -1.20837, 0.963755
-1.16856, -1.21036, 0.965224
-1.16883, -1.21234, 0.966694
-1.16911, -1.21433, 0.968164
-1.16938, -1.21631, 0.969634
-1.16965, -1.2183, 0.971105
-1.16992, -1.22028, 0.972576
-1.17019, -1.22227, 0.974047
-1.17046, -1.22426, 0.975519
-1.17073, -1.22625, 0.976991
-1.171, -1.22824, 0.978464
-1.17126, -1.23023, 0.979936
-1.17153, -1.23222, 0.981409
-1.1718, -1.23421, 0.982883
-1.17206, -1.2362, 0.984356
-1.17232, -1.23819, 0.98583
-1.17259, -1.24019, 0.987305
-1.17285, -1.24218, 0.988779
-1.17311, -1.24417, 0.990254
-1.17337, -1.24617, 0.991729
-1.17363, -1.24816, 0.993205
-1.17389, -1.25016, 0.99468
-1.17415, -1.25215, 0.996156
-1.1744, -1.25415, 0.997633
-1.17466, -1.25614, 0.999109
-1.17491, -1.25814, 1.00059
-1.17517, -1.26014, 1.00206
-1.17542, -1.26214, 1.00354
-1.17568, -1.26413, 1.00502
-1.17593, -1.26613, 1.0065
-1.17618, -1.26813, 1.00797
-1.17643, -1.27013, 1.00945
-1.17668, -1.27213, 1.01093
-1.17693, -1.27413, 1.01241
-1.17718, -1.27613, 1.01389
-1.17742, -1.27813, 1.01537
-1.17767, -1.28013, 1.01685
-1.17792, -1.28213, 1.01833
-1.17816, -1.28414, 1.01981
-1.1784, -1.28614, 1.02129
-1.17865, -1.28814, 1.02277
-1.17889, -1.29014, 1.02425
-1.17913, -1.29215, 1.02573
-1.17937, -1.29415, 1.02721
-1.17961, -1.29616, 1.02869
-1.17985, -1.29816, 1.03017
-1.18009, -1.30016, 1.03165
-1.18033, -1.30217, 1.03313
-1.18056, -1.30417, 1.03461
-1.1808, -1.30618, 1.0361
-1.18103, -1.30818, 1.03758
-1.18127, -1.31019, 1.03906
-1.1815, -1.3122, 1.04054
-1.18173, -1.3142, 1.04202
-1.18196, -1.31621, 1.04351
-1.18219, -1.31822, 1.04499
-1.18242, -1.32022, 1.04647
-1.18265, -1.32223, 1.04795
-1.18288, -1.32424, 1.04944
-1.18311, -1.32624, 1.05092
-1.18333, -1.32825, 1.0524
-1.18356, -1.33026, 1.05389
-1.18379, -1.33227, 1.05537
-1.18401, -1.33428, 1.05685
-1.18423, -1.33628, 1.05834
-1.18445, -1.33829, 1.05982
-1.18468, -1.3403, 1.0613
-1.1849, -1.34231, 1.06279
-1.18512, -1.34432, 1.06427
-1.18534, -1.34633, 1.06576
-1.18555, -1.34834, 1.06724
-1.18577, -1.35034, 1.06873
-1.18599, -1.35235, 1.07021
-1.1862, -1.35436, 1.07169
-1.18642, -1.35637, 1.07318
-1.18663, -1.35838, 1.07466
-1.18684, -1.36039, 1.07615
-1.18706, -1.3624, 1.07763
-1.18727, -1.36441, 1.07912
-1.18748, -1.36642, 1.0806
-1.18769, -1.36843, 1.08209
-1.1879, -1.37044, 1.08357
-1.18811, -1.37245, 1.08505
-1.18831, -1.37446, 1.08654
-1.18852, -1.37647, 1.08802
-1.18873, -1.37848, 1.08951
-1.18893, -1.38048, 1.09099
-1.18914, -1.38249, 1.09248
-1.18934, -1.3845, 1.09396
-1.18954, -1.38651, 1.09545
-1.18974, -1.38852, 1.09693
-1.18994, -1.39053, 1.09842
-1.19014, -1.39254, 1.0999
-1.19034, -1.39455, 1.10139
-1.19054, -1.39656, 1.10287
-1.19074, -1.39857, 1.10436
-1.19094, -1.40058, 1.10584
-1.19113, -1.40258, 1.10733
-1.19133, -1.40459, 1.10881
-1.19152, -1.4066, 1.1103
-1.19172, -1.40861, 1.11178
-1.19191, -1.41062, 1.11327
-1.1921, -1.41263, 1.11475
-1.1923, -1.41463, 1.11623
-1.19249, -1.41664, 1.11772
-1.19268, -1.41865, 1.1192
-1.19287, -1.42066, 1.12069
-1.19305, -1.42267, 1.12217
-1.19324, -1.42467, 1.12366
-1.19343, -1.42668, 1.12514
-1.19362, -1.42869, 1.12663
-1.1938, -1.43069, 1.12811
-1.19399, -1.4327, 1.12959
-1.19417, -1.43471, 1.13108
-1.19435, -1.43671, 1.13256
-1.19454, -1.43872, 1.13404
-1.19472, -1.44072, 1.13553
-1.1949, -1.44273, 1.13701
-1.19508, -1.44473, 1.1385
-1.19526, -1.44674, 1.13998
-1.19544, -1.44874, 1.14146
-1.19562, -1.45075, 1.14295
-1.1958, -1.45275, 1.14443
-1.19597, -1.45476, 1.14591
-1.19615, -1.45676, 1.14739
-1.19633, -1.45876, 1.14888
-1.1965, -1.46077, 1.15036
-1.19667, -1.46277, 1.15184
-1.19685, -1.46477, 1.15332
-1.19702, -1.46677, 1.15481
-1.19719, -1.46878, 1.15629
-1.19737, -1.47078, 1.15777
-1.19754, -1.47278, 1.15925
-1.19771, -1.47478, 1.16074
-1.19788, -1.47678, 1.16222
-1.19805, -1.47878, 1.1637
-1.19821, -1.48078, 1.16518
-1.19838, -1.48278, 1.16666
-1.19855, -1.48478, 1.16814
-1.19872, -1.48678, 1.16962
-1.19888, -1.48878, 1.1711
-1.19905, -1.49078, 1.17259
-1.19921, -1.49277, 1.17407
-1.19938, -1.49477, 1.17555
-1.19954, -1.49677, 1.17703
-1.1997, -1.49877, 1.17851
-1.19987, -1.50076, 1.17999
-1.20003, -1.50276, 1.18147
-1.20019, -1.50475, 1.18295
-1.20035, -1.50675, 1.18443
-1.20051, -1.50874, 1.1859
-1.20067, -1.51074, 1.18738
-1.20083, -1.51273, 1.18886
-1.20099, -1.51473, 1.19034
-1.20115, -1.51672, 1.19182
-1.20131, -1.51871, 1.1933
-1.20146, -1.52071, 1.19478
-1.20162, -1.5227, 1.19625
-1.20178, -1.52469, 1.19773
-1.20193, -1.52668, 1.19921
-1.20209, -1.52867, 1.20069
-1.20224, -1.53066, 1.20217
-1.2024, -1.53265, 1.20364
-1.20255, -1.53464, 1.20512
-1.2027, -1.53663, 1.2066
-1.20286, -1.53862, 1.20807
-1.20301, -1.54061, 1.20955
-1.20316, -1.5426, 1.21103
-1.20331, -1.54459, 1.2125
-1.20347, -1.54657, 1.21398
-1.20362, -1.54856, 1.21545
-1.20377, -1.55055, 1.21693
-1.20392, -1.55253, 1.2184
-1.20407, -1.55452, 1.21988
-1.20422, -1.5565, 1.22135
-1.20437, -1.55849, 1.22283
-1.20452, -1.56047, 1.2243
-1.20466, -1.56245, 1.22578
-1.20481, -1.56444, 1.22725
-1.20496, -1.56642, 1.22873
-1.20511, -1.5684, 1.2302
-1.20525, -1.57038, 1.23167
-1.2054, -1.57236, 1.23315
-1.20555, -1.57434, 1.23462
-1.20569, -1.57632, 1.23609
-1.20584, -1.5783, 1.23757
-1.20599, -1.58028, 1.23904
-1.20613, -1.58226, 1.24051
-1.20628, -1.58424, 1.24198
-1.20642, -1.58622, 1.24346
-1.20657, -1.5882, 1.24493
-1.20671, -1.59017, 1.2464
-1.20686, -1.59215, 1.24787
-1.207, -1.59413, 1.24934
-1.20714, -1.5961, 1.25081
-1.20729, -1.59808, 1.25228
-1.20743, -1.60005, 1.25376
-1.20757, -1.60203, 1.25523
-1.20772, -1.604, 1.2567
-1.20786, -1.60598, 1.25817
-1.208, -1.60795, 1.25964
-1.20815, -1.60992, 1.26111
-1.20829, -1.61189, 1.26258
-1.20843, -1.61387, 1.26405
-1.20857, -1.61584, 1.26551
-1.20872, -1.61781, 1.26698
-1.20886, -1.61978, 1.26845
-1.209, -1.62175, 1.26992
-1.20914, -1.62372, 1.27139
-1.20928, -1.62569, 1.27286
-1.20943, -1.62766, 1.27433
-1.20957, -1.62963, 1.27579
-1.20971, -1.63159, 1.27726
-1.20985, -1.63356, 1.27873
-1.20999, -1.63553, 1.2802
-1.21013, -1.6375, 1.28167
-1.21028, -1.63946, 1.28313
-1.21042, -1.64143, 1.2846
-1.21056, -1.64339, 1.28607
-1.2107, -1.64536, 1.28753
-1.21084, -1.64733, 1.289
-1.21098, -1.64929, 1.29047
-1.21113, -1.65125, 1.29193
-1.21127, -1.65322, 1.2934
-1.21141, -1.65518, 1.29486
-1.21155, -1.65714, 1.29633
-1.21169, -1.65911, 1.2978
-1.21184, -1.66107, 1.29926
-1.21198, -1.66303, 1.30073
-1.21212, -1.66499, 1.30219
-1.21226, -1.66695, 1.30366
-1.2124, -1.66892, 1.30512
-1.21255, -1.67088, 1.30659
-1.21269, -1.67284, 1.30805
-1.21283, -1.6748, 1.30952
-1.21297, -1.67676, 1.31098
-1.21312, -1.67872, 1.31245
-1.21326, -1.68067, 1.31391
-1.2134, -1.68263, 1.31537
-1.21355, -1.68459, 1.31684
-1.21369, -1.68655, 1.3183
-1.21383, -1.68851, 1.31977
-1.21398, -1.69047, 1.32123
-1.21412, -1.69242, 1.32269
-1.21427, -1.69438, 1.32416
-1.21441, -1.69634, 1.32562
-1.21456, -1.69829, 1.32708
-1.2147, -1.70025, 1.32855
-1.21485, -1.70221, 1.33001
-1.21499, -1.70416, 1.33147
-1.21514, -1.70612, 1.33294
-1.21528, -1.70807, 1.3344
-1.21543, -1.71003, 1.33586
-1.21557, -1.71198, 1.33732
-1.21572, -1.71394, 1.33879
-1.21587, -1.71589, 1.34025
-1.21601, -1.71784, 1.34171
-1.21616, -1.7198, 1.34317
-1.21631, -1.72175, 1.34464
-1.21646, -1.72371, 1.3461
-1.21661, -1.72566, 1.34756
-1.21675, -1.72761, 1.34902
-1.2169, -1.72956, 1.35049
-1.21705, -1.73152, 1.35195
-1.2172, -1.73347, 1.35341
-1.21735, -1.73542, 1.35487
-1.2175, -1.73737, 1.35633
-1.21765, -1.73933, 1.35779
-1.2178, -1.74128, 1.35926
-1.21795, -1.74323, 1.36072
-1.2181, -1.74518, 1.36218
-1.21825, -1.74713, 1.36364
-1.21841, -1.74908, 1.3651
-1.21856, -1.75104, 1.36656
-1.21871, -1.75299, 1.36803
-1.21886, -1.75494, 1.36949
-1.21902, -1.75689, 1.37095
-1.21917, -1.75884, 1.37241
-1.21932, -1.76079, 1.37387
-1.21948, -1.76274, 1.37533
-1.21963, -1.76469, 1.37679
-1.21979, -1.76664, 1.37826
-1.21994, -1.76859, 1.37972
-1.2201, -1.77054, 1.38118
-1.22025, -1.77249, 1.38264
-1.22041, -1.77444, 1.3841
-1.22057, -1.77639, 1.38556
-1.22073, -1.77834, 1.38702
-1.22088, -1.78029, 1.38849
-1.22104, -1.78224, 1.38995
-1.2212, -1.78419, 1.39141
-1.22136, -1.78614, 1.39287
-1.22152, -1.78809, 1.39433
-1.22168, -1.79004, 1.39579
-1.22184, -1.79199, 1.39725
-1.222, -1.79394, 1.39871
-1.22216, -1.79589, 1.40018
-1.22232, -1.79784, 1.40164
-1.22248, -1.79979, 1.4031
-1.22264, -1.80174, 1.40456
-1.22281, -1.80369, 1.40602
-1.22297, -1.80564, 1.40748
-1.22313, -1.80759, 1.40895
-1.2233, -1.80954, 1.41041
-1.22346, -1.81149, 1.41187
-1.22363, -1.81344, 1.41333
-1.22379, -1.81539, 1.41479
-1.22396, -1.81734, 1.41625
-1.22412, -1.81929, 1.41772
-1.22429, -1.82124, 1.41918
-1.22446, -1.82319, 1.42064
-1.22462, -1.82514, 1.4221
-1.22479, -1.8271, 1.42356
-1.22496, -1.82905, 1.42502
-1.22513, -1.831, 1.42649
-1.2253, -1.83295, 1.42795
-1.22547, -1.8349, 1.42941
-1.22564, -1.83685, 1.43087
-1.22581, -1.8388, 1.43234
-1.22598, -1.84075, 1.4338
-1.22615, -1.8427, 1.43526
-1.22632, -1.84465, 1.43672
-1.2265, -1.84661, 1.43819
-1.22667, -1.84856, 1.43965
-1.22684, -1.85051, 1.44111
-1.22702, -1.85246, 1.44257
-1.22719, -1.85441, 1.44404
-1.22737, -1.85637, 1.4455
-1.22754, -1.85832, 1.44696
-1.22772, -1.86027, 1.44843
-1.22789, -1.86222, 1.44989
-1.22807, -1.86418, 1.45135
-1.22825, -1.86613, 1.45282
-1.22843, -1.86808, 1.45428
-1.2286, -1.87004, 1.45574
-1.22878, -1.87199, 1.45721
-1.22896, -1.87394, 1.45867
-1.22914, -1.8759, 1.46013
-1.22932, -1.87785, 1.4616
-1.2295, -1.87981, 1.46306
-1.22968, -1.88176, 1.46453
-1.22986, -1.88371, 1.46599
-1.23005, -1.88567, 1.46746
-1.23023, -1.88762, 1.46892
-1.23041, -1.88958, 1.47038
-1.2306, -1.89154, 1.47185
-1.23078, -1.89349, 1.47331
-1.23096, -1.89545, 1.47478
-1.23115, -1.8974, 1.47624
-1.23133, -1.89936, 1.47771
-1.23152, -1.90132, 1.47917
-1.23171, -1.90327, 1.48064
-1.23189, -1.90523, 1.4821
-1.23208, -1.90719, 1.48357
-1.23227, -1.90915, 1.48503
-1.23246, -1.9111, 1.4865
-1.23264, -1.91306, 1.48797
-1.23283, -1.91502, 1.48943
-1.23302, -1.91698, 1.4909
-1.23321, -1.91894, 1.49236
-1.2334, -1.9209, 1.49383
-1.23359, -1.92286, 1.4953
-1.23379, -1.92482, 1.49676
-1.23398, -1.92678, 1.49823
-1.23417, -1.92874, 1.4997
-1.23436, -1.9307, 1.50116
-1.23456, -1.93266, 1.50263
-1.23475, -1.93462, 1.5041
-1.23494, -1.93658, 1.50557
-1.23514, -1.93854, 1.50703
-1.23533, -1.94051, 1.5085
-1.23553, -1.94247, 1.50997
-1.23573, -1.94443, 1.51144
-1.23592, -1.94639, 1.5129
-1.23612, -1.94836, 1.51437
-1.23632, -1.95032, 1.51584
-1.23652, -1.95228, 1.51731
-1.23671, -1.95425, 1.51878
-1.23691, -1.95621, 1.52025
-1.23711, -1.95818, 1.52171
-1.23731, -1.96014, 1.52318
-1.23751, -1.96211, 1.52465
-1.23771, -1.96408, 1.52612
-1.23791, -1.96604, 1.52759
-1.23812, -1.96801, 1.52906
-1.23832, -1.96998, 1.53053
-1.23852, -1.97194, 1.532
-1.23872, -1.97391, 1.53347
-1.23893, -1.97588, 1.53494
-1.23913, -1.97785, 1.53641
-1.23933, -1.97982, 1.53788
-1.23954, -1.98178, 1.53935
-1.23974, -1.98375, 1.54082
-1.23995, -1.98572, 1.54229
-1.24016, -1.98769, 1.54376
-1.24036, -1.98966, 1.54523
-1.24057, -1.99164, 1.5467
-1.24078, -1.99361, 1.54818
-1.24098, -1.99558, 1.54965
-1.24119, -1.99755, 1.55112
-1.2414, -1.99952, 1.55259
-1.24161, -2.0015, 1.55406
-1.24182, -2.00347, 1.55554
-1.24203, -2.00544, 1.55701
-1.24224, -2.00742, 1.55848
-1.24245, -2.00939, 1.55995
-1.24266, -2.01137, 1.56142
-1.24287, -2.01334, 1.5629
-1.24309, -2.01532, 1.56437
-1.2433, -2.01729, 1.56584
-1.24351, -2.01927, 1.56732
-1.24372, -2.02125, 1.56879
-1.24394, -2.02322, 1.57026
-1.24415, -2.0252, 1.57174
-1.24437, -2.02718, 1.57321
-1.24458, -2.02916, 1.57469
-1.2448, -2.03114, 1.57616
-1.24501, -2.03311, 1.57763
-1.24523, -2.03509, 1.57911
-1.24544, -2.03707, 1.58058
-1.24566, -2.03905, 1.58206
-1.24588, -2.04104, 1.58353
-1.2461, -2.04302, 1.58501
-1.24631, -2.045, 1.58648
-1.24653, -2.04698, 1.58796
-1.24675, -2.04896, 1.58943
-1.24697, -2.05095, 1.59091
-1.24719, -2.05293, 1.59239
-1.24741, -2.05491, 1.59386
-1.24763, -2.0569, 1.59534
-1.24785, -2.05888, 1.59681
-1.24807, -2.06087, 1.59829
-1.24829, -2.06285, 1.59977
-1.24851, -2.06484, 1.60124
-1.24874, -2.06682, 1.60272
-1.24896, -2.06881, 1.6042
-1.24918, -2.0708, 1.60568
-1.2494, -2.07279, 1.60715
-1.24963, -2.07477, 1.60863
-1.24985, -2.07676, 1.61011
-1.25008, -2.07875, 1.61159
-1.2503, -2.08074, 1.61306
-1.25053, -2.08273, 1.61454
-1.25075, -2.08472, 1.61602
-1.25098, -2.08671, 1.6175
-1.2512, -2.0887, 1.61898
-1.25143, -2.09069, 1.62046
-1.25166, -2.09269, 1.62194
-1.25188, -2.09468, 1.62341
-1.25211, -2.09667, 1.62489
-1.25234, -2.09867, 1.62637
-1.25257, -2.10066, 1.62785
-1.25279, -2.10265, 1.62933
-1.25302, -2.10465, 1.63081
-1.25325, -2.10664, 1.63229
-1.25348, -2.10864, 1.63377
-1.25371, -2.11063, 1.63525
-1.25394, -2.11263, 1.63673
-1.25417, -2.11463, 1.63821
-1.2544, -2.11663, 1.6397
-1.25463, -2.11862, 1.64118
-1.25486, -2.12062, 1.64266
-1.25509, -2.12262, 1.64414
-1.25532, -2.12462, 1.64562
-1.25556, -2.12662, 1.6471
-1.25579, -2.12862, 1.64858
-1.25602, -2.13062, 1.65007
-1.25625, -2.13262, 1.65155
-1.25649, -2.13462, 1.65303
-1.25672, -2.13662, 1.65451
-1.25695, -2.13863, 1.65599
-1.25719, -2.14063, 1.65748
-1.25742, -2.14263, 1.65896
-1.25766, -2.14464, 1.66044
-1.25789, -2.14664, 1.66193
-1.25813, -2.14865, 1.66341
-1.25836, -2.15065, 1.66489
-1.2586, -2.15266, 1.66638
-1.25883, -2.15466, 1.66786
-1.25907, -2.15667, 1.66934
-1.25931, -2.15868, 1.67083
-1.25954, -2.16068, 1.67231
-1.25978, -2.16269, 1.6738
-1.26002, -2.1647, 1.67528
-1.26025, -2.16671, 1.67676
-1.26049, -2.16872, 1.67825
-1.26073, -2.17073, 1.67973
-1.26097, -2.17274, 1.68122
-1.26121, -2.17475, 1.6827
-1.26144, -2.17676, 1.68419
-1.26168, -2.17877, 1.68567
-1.26192, -2.18078, 1.68716
-1.26216, -2.1828, 1.68864
-1.2624, -2.18481, 1.69013
-1.26264, -2.18682, 1.69162
-1.26288, -2.18884, 1.6931
-1.26312, -2.19085, 1.69459
-1.26336, -2.19286, 1.69608
-1.2636, -2.19488, 1.69756
-1.26384, -2.19689, 1.69905
-1.26408, -2.19891, 1.70053
-1.26432, -2.20093, 1.70202
-1.26457, -2.20294, 1.70351
-1.26481, -2.20496, 1.705
-1.26505, -2.20698, 1.70648
-1.26529, -2.209, 1.70797
-1.26553, -2.21102, 1.70946
-1.26578, -2.21304, 1.71095
-1.26602, -2.21506, 1.71243
-1.26626, -2.21708, 1.71392
-1.2665, -2.2191, 1.71541
-1.26675, -2.22112, 1.7169
-1.26699, -2.22314, 1.71839
-1.26723, -2.22516, 1.71987
-1.26748, -2.22718, 1.72136
-1.26772, -2.22921, 1.72285
-1.26797, -2.23123, 1.72434
-1.26821, -2.23325, 1.72583
-1.26846, -2.23528, 1.72732
-1.2687, -2.2373, 1.72881
-1.26894, -2.23933, 1.7303
-1.26919, -2.24135, 1.73179
-1.26943, -2.24338, 1.73328
-1.26968, -2.2454, 1.73476
-1.26992, -2.24743, 1.73625
-1.27017, -2.24946, 1.73774
-1.27042, -2.25149, 1.73923
-1.27066, -2.25351, 1.74072
-1.27091, -2.25554, 1.74221
-1.27115, -2.25757, 1.74371
-1.2714, -2.2596, 1.7452
-1.27165, -2.26163, 1.74669
-1.27189, -2.26366, 1.74818
-1.27214, -2.26569, 1.74967
-1.27239, -2.26772, 1.75116
-1.27263, -2.26975, 1.75265
-1.27288, -2.27179, 1.75414
-1.27313, -2.27382, 1.75563
-1.27338, -2.27585, 1.75712
-1.27362, -2.27789, 1.75862
-1.27387, -2.27992, 1.76011
-1.27412, -2.28195, 1.7616
-1.27437, -2.28399, 1.76309
-1.27461, -2.28602, 1.76458
-1.27486, -2.28806, 1.76607
-1.27511, -2.29009, 1.76757
-1.27536, -2.29213, 1.76906
-1.27561, -2.29417, 1.77055
-1.27585, -2.2962, 1.77204
-1.2761, -2.29824, 1.77354
-1.27635, -2.30028, 1.77503
-1.2766, -2.30232, 1.77652
-1.27685, -2.30436, 1.77801
-1.2771, -2.3064, 1.77951
-1.27735, -2.30843, 1.781
-1.2776, -2.31047, 1.78249
-1.27785, -2.31252, 1.78399
-1.27809, -2.31456, 1.78548
-1.27834, -2.3166, 1.78697
-1.27859, -2.31864, 1.78847
-1.27884, -2.32068, 1.78996
-1.27909, -2.32272, 1.79145
-1.27934, -2.32477, 1.79295
-1.27959, -2.32681, 1.79444
-1.27984, -2.32885, 1.79594
-1.28009, -2.3309, 1.79743
-1.28034, -2.33294, 1.79892
-1.28059, -2.33499, 1.80042
-1.28084, -2.33703, 1.80191
-1.28109, -2.33908, 1.80341
-1.28134, -2.34112, 1.8049
-1.28159, -2.34317, 1.8064
-1.28184, -2.34522, 1.80789
-1.28209, -2.34726, 1.80939
-1.28234, -2.34931, 1.81088
-1.28259, -2.35136, 1.81238
-1.28284, -2.35341, 1.81387
-1.28309, -2.35545, 1.81537
-1.28334, -2.3575, 1.81686
-1.28359, -2.35955, 1.81836
-1.28384, -2.3616, 1.81985
-1.2841, -2.36365, 1.82135
-1.28435, -2.3657, 1.82284
-1.2846, -2.36775, 1.82434
-1.28485, -2.36981, 1.82583
-1.2851, -2.37186, 1.82733
-1.28535, -2.37391, 1.82882
-1.2856, -2.37596, 1.83032
-1.28585, -2.37801, 1.83182
-1.2861, -2.38007, 1.83331
-1.28635, -2.38212, 1.83481
-1.2866, -2.38418, 1.8363
-1.28685, -2.38623, 1.8378
-1.2871, -2.38828, 1.8393
-1.28736, -2.39034, 1.84079
-1.28761, -2.39239, 1.84229
-1.28786, -2.39445, 1.84379
-1.28811, -2.39651, 1.84528
-1.28836, -2.39856, 1.84678
-1.28861, -2.40062, 1.84828
-1.28886, -2.40268, 1.84977
-1.28911, -2.40473, 1.85127
-1.28936, -2.40679, 1.85277
-1.28961, -2.40885, 1.85426
-1.28986, -2.41091, 1.85576
-1.29011, -2.41297, 1.85726
-1.29037, -2.41503, 1.85875
-1.29062, -2.41709, 1.86025
-1.29087, -2.41915, 1.86175
-1.29112, -2.42121, 1.86325
-1.29137, -2.42327, 1.86474
-1.29162, -2.42533, 1.86624
-1.29187, -2.42739, 1.86774
-1.29212, -2.42945, 1.86924
-1.29237, -2.43151, 1.87073
-1.29262, -2.43357, 1.87223
-1.29287, -2.43564, 1.87373
-1.29312, -2.4377, 1.87523
-1.29337, -2.43976, 1.87672
-1.29362, -2.44182, 1.87822
-1.29387, -2.44389, 1.87972
-1.29413, -2.44595, 1.88122
-1.29438, -2.44802, 1.88271
-1.29463, -2.45008, 1.88421
-1.29488, -2.45215, 1.88571
-1.29513, -2.45421, 1.88721
-1.29538, -2.45628, 1.88871
-1.29563, -2.45834, 1.8902
-1.29588, -2.46041, 1.8917
-1.29613, -2.46248, 1.8932
-1.29638, -2.46454, 1.8947
-1.29663, -2.46661, 1.8962
-1.29688, -2.46868, 1.8977
-1.29713, -2.47074, 1.89919
-1.29738, -2.47281, 1.90069
-1.29763, -2.47488, 1.90219
-1.29788, -2.47695, 1.90369
-1.29813, -2.47902, 1.90519
-1.29837, -2.48109, 1.90669
-1.29862, -2.48316, 1.90818
-1.29887, -2.48523, 1.90968
-1.29912, -2.4873, 1.91118
-1.29937, -2.48937, 1.91268
-1.29962, -2.49144, 1.91418
-1.29987, -2.49351, 1.91568
-1.30012, -2.49558, 1.91718
-1.30037, -2.49765, 1.91867
-1.30062, -2.49972, 1.92017
-1.30087, -2.50179, 1.92167
-1.30111, -2.50386, 1.92317
-1.30136, -2.50594, 1.92467
-1.30161, -2.50801, 1.92617
-1.30186, -2.51008, 1.92767
-1.30211, -2.51216, 1.92916
-1.30236, -2.51423, 1.93066
-1.30261, -2.5163, 1.93216
-1.30285, -2.51838, 1.93366
-1.3031, -2.52045, 1.93516
-1.30335, -2.52253, 1.93666
-1.3036, -2.5246, 1.93816
-1.30385, -2.52667, 1.93966
-1.30409, -2.52875, 1.94116
-1.30434, -2.53083, 1.94265
-1.30459, -2.5329, 1.94415
-1.30484, -2.53498, 1.94565
-1.30508, -2.53705, 1.94715
-1.30533, -2.53913, 1.94865
-1.30558, -2.54121, 1.95015
-1.30582, -2.54328, 1.95165
-1.30607, -2.54536, 1.95315
-1.30632, -2.54744, 1.95465
-1.30656, -2.54951, 1.95614
-1.30681, -2.55159, 1.95764
-1.30706, -2.55367, 1.95914
-1.3073, -2.55575, 1.96064
-1.30755, -2.55783, 1.96214
-1.30779, -2.55991, 1.96364
-1.30804, -2.56198, 1.96514
-1.30829, -2.56406, 1.96664
-1.30853, -2.56614, 1.96814
-1.30878, -2.56822, 1.96963
-1.30902, -2.5703, 1.97113
-1.30927, -2.57238, 1.97263
-1.30951, -2.57446, 1.97413
-1.30976, -2.57654, 1.97563
-1.31, -2.57862, 1.97713
-1.31025, -2.5807, 1.97863
-1.31049, -2.58278, 1.98013
-1.31074, -2.58486, 1.98163
-1.31098, -2.58695, 1.98312
-1.31123, -2.58903, 1.98462
-1.31147, -2.59111, 1.98612
-1.31171, -2.59319, 1.98762
-1.31196, -2.59527, 1.98912
-1.3122, -2.59735, 1.99062
-1.31245, -2.59944, 1.99212
-1.31269, -2.60152, 1.99362
-1.31293, -2.6036, 1.99511
-1.31318, -2.60568, 1.99661
-1.31342, -2.60777, 1.99811
-1.31366, -2.60985, 1.99961
-1.31391, -2.61193, 2.00111
-1.31415, -2.61402, 2.00261
-1.31439, -2.6161, 2.00411
-1.31463, -2.61819, 2.00561
-1.31487, -2.62027, 2.0071
-1.31512, -2.62235, 2.0086
-1.31536, -2.62444, 2.0101
-1.3156, -2.62652, 2.0116
-1.31584, -2.62861, 2.0131
-1.31608, -2.63069, 2.0146
-1.31633, -2.63278, 2.01609
-1.31657, -2.63486, 2.01759
-1.31681, -2.63695, 2.01909
-1.31705, -2.63903, 2.02059
-1.31729, -2.64112, 2.02209
-1.31753, -2.6432, 2.02359
-1.31777, -2.64529, 2.02508
-1.31801, -2.64738, 2.02658
-1.31825, -2.64946, 2.02808
-1.31849, -2.65155, 2.02958
-1.31873, -2.65363, 2.03108
-1.31897, -2.65572, 2.03257
-1.31921, -2.65781, 2.03407
-1.31945, -2.65989, 2.03557
-1.31969, -2.66198, 2.03707
